x	y	mean_x	mean_y	log2FC	gene
scdrs_N	scdrs_T	0.0	0.0	0.0	12_103841197_103841451
scdrs_N	scdrs_T	0.026666667	0.03	0.169925	12_103844664_103930107
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_103965708_103965804
scdrs_N	scdrs_T	0.006666667	0.008333334	0.32192808	12_103988874_103988984
scdrs_N	scdrs_T	0.006666667	0.005	-0.4150376	12_104064183_104064457
scdrs_N	scdrs_T	0.018333333	0.025	0.44745913	12_104106524_104117077
scdrs_N	scdrs_T	0.0033333334	0.01	1.5849624	12_104138289_104170395
scdrs_N	scdrs_T	0.011666667	0.006666667	-0.80735487	12_104177659_104215779
scdrs_N	scdrs_T	0.05666667	0.053333335	-0.087462835	12_104350305_104455295
scdrs_N	scdrs_T	0.09	0.07666667	-0.2313256	12_104762014_104802553
scdrs_N	scdrs_T	0.013333334	0.006666667	-1.0	12_104958744_104986310
scdrs_N	scdrs_T	0.0016666667	0.0	-inf	12_105084577_105102472
scdrs_N	scdrs_T	0.0	0.0	0.0	12_105107179_105107324
scdrs_N	scdrs_T	0.0033333334	0.006666667	1.0	12_105169134_105173296
scdrs_N	scdrs_T	0.01	0.005	-1.0	12_105396097_105704203
scdrs_N	scdrs_T	0.05	0.053333335	0.09310948	12_105744062_106050961
scdrs_N	scdrs_T	0.0	0.0	0.0	12_106058254_106063340
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	12_106140033_106237877
scdrs_N	scdrs_T	0.023333333	0.021666666	-0.10691524	12_106347015_106357658
scdrs_N	scdrs_T	0.006666667	0.011666667	0.8073549	12_106889316_106954029
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	12_106955497_106955719
scdrs_N	scdrs_T	0.016666668	0.008333334	-1.0	12_106987166_106991364
scdrs_N	scdrs_T	0.043333333	0.036666665	-0.24100819	12_107123314_107318413
scdrs_N	scdrs_T	0.0033333334	0.006666667	1.0	12_107659642_107685732
scdrs_N	scdrs_T	0.008333334	0.02	1.2630343	12_107713167_107732866
scdrs_N	scdrs_T	0.0	0.0	0.0	12_107761272_107774385
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_107776644_107832858
scdrs_N	scdrs_T	0.0	0.0	0.0	12_107835030_107835541
scdrs_N	scdrs_T	0.0	0.0	0.0	12_107836555_107839291
scdrs_N	scdrs_T	0.006666667	0.011666667	0.8073549	12_107864562_108129471
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_108250537_108288044
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_108339341_108434130
scdrs_N	scdrs_T	0.0	0.0	0.0	12_108492585_108515185
scdrs_N	scdrs_T	0.0	0.0	0.0	12_108561400_108562582
scdrs_N	scdrs_T	0.0	0.0	0.0	12_108569384_108589846
scdrs_N	scdrs_T	0.02	0.008333334	-1.2630343	12_108598320_108622277
scdrs_N	scdrs_T	0.016666668	0.011666667	-0.51457316	12_108641318_108645109
scdrs_N	scdrs_T	0.02	0.021666666	0.11547727	12_108731596_108778192
scdrs_N	scdrs_T	0.0	0.0033333334	inf	12_108857590_108858932
scdrs_N	scdrs_T	0.015	0.008333334	-0.84799683	12_108901043_108907741
scdrs_N	scdrs_T	0.0	0.0	0.0	12_109021240_109023089
scdrs_N	scdrs_T	0.0	0.0	0.0	12_109088026_109088188
scdrs_N	scdrs_T	0.0	0.0	0.0	12_109093631_109097574
scdrs_N	scdrs_T	0.011666667	0.0033333334	-1.8073548	12_109110992_109116595
scdrs_N	scdrs_T	0.011666667	0.02	0.7776075	12_109268226_109277979
scdrs_N	scdrs_T	0.015	0.011666667	-0.36257005	12_109309220_109347903
scdrs_N	scdrs_T	0.01	0.006666667	-0.5849624	12_109536705_109553737
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_109598117_109714228
scdrs_N	scdrs_T	0.0033333334	0.011666667	1.8073549	12_109773508_109783085
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_109833401_109850943
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	12_109880488_109880676
scdrs_N	scdrs_T	0.021666666	0.016666668	-0.3785115	12_109888467_109900264
scdrs_N	scdrs_T	0.0016666667	0.006666667	2.0	12_109996389_109999186
scdrs_N	scdrs_T	0.016666668	0.011666667	-0.51457316	12_110073686_110124335
scdrs_N	scdrs_T	0.023333333	0.016666668	-0.48542678	12_110218797_110280756
scdrs_N	scdrs_T	0.01	0.008333334	-0.26303434	12_110351093_110372900
scdrs_N	scdrs_T	0.018333333	0.021666666	0.24100818	12_110403730_110434825
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	12_110450422_110452484
scdrs_N	scdrs_T	0.006666667	0.0016666667	-2.0	12_110490385_110491097
scdrs_N	scdrs_T	0.03	0.026666667	-0.1699249	12_110532086_110533245
scdrs_N	scdrs_T	0.013333334	0.01	-0.4150376	12_110583320_110614027
scdrs_N	scdrs_T	0.005	0.006666667	0.41503757	12_110704950_110719680
scdrs_N	scdrs_T	0.016666668	0.011666667	-0.51457316	12_110742939_110831779
scdrs_N	scdrs_T	0.0	0.0	0.0	12_110845963_110846769
scdrs_N	scdrs_T	0.0	0.0	0.0	12_110907535_110910819
scdrs_N	scdrs_T	0.0	0.0	0.0	12_110920722_110936585
scdrs_N	scdrs_T	0.005	0.005	0.0	12_110958208_111034024
scdrs_N	scdrs_T	0.015	0.016666668	0.15200317	12_111350554_111360651
scdrs_N	scdrs_T	0.0	0.0033333334	inf	12_111369121_111369282
scdrs_N	scdrs_T	0.0	0.0	0.0	12_111403310_111405948
scdrs_N	scdrs_T	0.023333333	0.031666666	0.44057256	12_111600256_111642146
scdrs_N	scdrs_T	0.01	0.0033333334	-1.5849625	12_111685986_111686056
scdrs_N	scdrs_T	1.0416666	0.9266667	-0.16877125	12_111817529_111839764
scdrs_N	scdrs_T	1.0866667	0.965	-0.17130876	12_111902238_111931282
scdrs_N	scdrs_T	1.04	0.9716667	-0.098050036	12_112013185_112013316
scdrs_N	scdrs_T	1.0983334	1.005	-0.12812051	12_112023451_112026689
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	12_112109022_112125501
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_112153609_112160188
scdrs_N	scdrs_T	0.048333332	0.065	0.42742118	12_112382439_112405190
scdrs_N	scdrs_T	0.015	0.013333334	-0.1699249	12_112509913_112570380
scdrs_N	scdrs_T	0.0	0.0	0.0	12_112898881_112906777
scdrs_N	scdrs_T	0.011666667	0.015	0.36257005	12_113017751_113056709
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	12_113098028_113098819
scdrs_N	scdrs_T	0.0033333334	0.013333334	2.0	12_113136239_113149858
scdrs_N	scdrs_T	0.006666667	0.018333333	1.4594315	12_113185479_113185526
scdrs_N	scdrs_T	0.046666667	0.051666666	0.14684132	12_113192368_113195441
scdrs_N	scdrs_T	0.015	0.04	1.4150375	12_113298585_113298759
scdrs_N	scdrs_T	0.20833333	0.245	0.23388806	12_113391625_113392445
scdrs_N	scdrs_T	0.016666668	0.023333333	0.4854268	12_113438276_113462034
scdrs_N	scdrs_T	0.013333334	0.016666668	0.32192808	12_113480624_113679459
scdrs_N	scdrs_T	0.0016666667	0.011666667	2.807355	12_113773683_113816738
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	12_113966371_114077133
scdrs_N	scdrs_T	0.0	0.0	0.0	12_114079902_114080381
scdrs_N	scdrs_T	0.0	0.0	0.0	12_114113489_114238970
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	12_114241770_114353931
scdrs_N	scdrs_T	0.011666667	0.01	-0.2223925	12_114412831_114621761
scdrs_N	scdrs_T	0.0016666667	0.01	2.5849624	12_114622922_114670254
scdrs_N	scdrs_T	0.013333334	0.018333333	0.4594315	12_114684164_114713811
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	12_114767957_114768674
scdrs_N	scdrs_T	0.048333332	0.026666667	-0.85798085	12_114771851_114894632
scdrs_N	scdrs_T	0.043333333	0.02	-1.1154772	12_114898529_115077325
scdrs_N	scdrs_T	0.026666667	0.025	-0.09310941	12_115080153_115263170
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115270596_115299588
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115300708_115318657
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115320405_115332146
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115332566_115363012
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_115364745_115569664
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115581739_115582061
scdrs_N	scdrs_T	0.0016666667	0.0	-inf	12_115639734_115755262
scdrs_N	scdrs_T	0.0	0.0	0.0	12_115799936_115810359
scdrs_N	scdrs_T	0.016666668	0.021666666	0.3785116	12_115886137_115953872
scdrs_N	scdrs_T	0.028333334	0.015	-0.9175379	12_116277338_116368764
scdrs_N	scdrs_T	0.01	0.013333334	0.41503757	12_116389471_116517858
scdrs_N	scdrs_T	0.005	0.008333334	0.73696566	12_116518820_116548105
scdrs_N	scdrs_T	0.07	0.108333334	0.6300504	12_116576448_116580974
scdrs_N	scdrs_T	0.0	0.006666667	inf	12_116583672_116599270
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	12_116603585_116661582
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	12_116698065_116698336
scdrs_N	scdrs_T	0.006666667	0.005	-0.4150376	12_116703130_116710185
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	12_116738070_116738178
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_116853631_116856144
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_116881441_116910956
scdrs_N	scdrs_T	0.011666667	0.015	0.36257005	12_117031148_117038923
scdrs_N	scdrs_T	0.0	0.0	0.0	12_117099479_117099481
scdrs_N	scdrs_T	0.006666667	0.005	-0.4150376	12_117190531_117208142
scdrs_N	scdrs_T	0.0	0.0	0.0	12_117452170_117453012
scdrs_N	scdrs_T	0.01	0.02	1.0	12_117968983_118013588
scdrs_N	scdrs_T	0.0033333334	0.006666667	1.0	12_118062430_118063593
scdrs_N	scdrs_T	0.108333334	0.11833333	0.1273793	12_118145584_118149801
scdrs_N	scdrs_T	0.006666667	0.011666667	0.8073549	12_118372945_118375350
scdrs_N	scdrs_T	0.0016666667	0.005	1.5849624	12_118376275_118376380
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118418031_118428281
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118428870_118430147
scdrs_N	scdrs_T	0.011666667	0.008333334	-0.48542678	12_118430699_118645315
scdrs_N	scdrs_T	0.021666666	0.015	-0.53051466	12_118648724_118758754
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118761679_118773032
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118775137_118818804
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118833536_118849354
scdrs_N	scdrs_T	0.0	0.0	0.0	12_118908930_118981495
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119163051_119174065
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119176484_119178642
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119221131_119225834
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119259017_119283825
scdrs_N	scdrs_T	0.0033333334	0.008333334	1.321928	12_119303380_119334712
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119681630_119685790
scdrs_N	scdrs_T	0.011666667	0.02	0.7776075	12_119877291_119989869
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	12_120094494_120095095
scdrs_N	scdrs_T	0.031666666	0.011666667	-1.4405726	12_120119000_120127203
scdrs_N	scdrs_T	0.023333333	0.015	-0.63742995	12_120194710_120196686
scdrs_N	scdrs_T	0.026666667	0.015	-0.830075	12_120201235_120201291
scdrs_N	scdrs_T	0.19833334	0.16833334	-0.23660627	12_120265771_120302316
scdrs_N	scdrs_T	0.028333334	0.026666667	-0.087462835	12_120313249_120322111
scdrs_N	scdrs_T	0.013333334	0.011666667	-0.19264509	12_120327789_120341330
scdrs_N	scdrs_T	0.016666668	0.021666666	0.3785116	12_120369180_120389546
scdrs_N	scdrs_T	0.018333333	0.021666666	0.24100818	12_120395994_120438090
scdrs_N	scdrs_T	0.011666667	0.013333334	0.19264515	12_120469793_120469850
scdrs_N	scdrs_T	0.021666666	0.023333333	0.10691527	12_120498493_120500735
scdrs_N	scdrs_T	0.015	0.013333334	-0.1699249	12_120501090_120503274
scdrs_N	scdrs_T	0.068333335	0.05	-0.4506614	12_120577594_120578764
scdrs_N	scdrs_T	0.06333333	0.075	0.2439256	12_120581398_120629611
scdrs_N	scdrs_T	0.051666666	0.068333335	0.40335578	12_120667324_120686869
scdrs_N	scdrs_T	0.055	0.053333335	-0.044394076	12_120701864_120703867
scdrs_N	scdrs_T	0.041666668	0.048333332	0.21412477	12_120704282_120709112
scdrs_N	scdrs_T	0.043333333	0.06	0.46948534	12_120709523_120710435
scdrs_N	scdrs_T	0.028333334	0.043333333	0.6129768	12_120723640_120725735
scdrs_N	scdrs_T	0.053333335	0.058333334	0.12928301	12_120740008_120740470
scdrs_N	scdrs_T	0.045	0.043333333	-0.054447837	12_120761592_120762510
scdrs_N	scdrs_T	0.22	0.21166667	-0.055709377	12_120904371_120978543
scdrs_N	scdrs_T	0.013333334	0.013333334	0.0	12_121016502_121019111
scdrs_N	scdrs_T	0.038333334	0.026666667	-0.52356195	12_121039242_121132819
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_121188032_121190868
scdrs_N	scdrs_T	0.005	0.011666667	1.2223926	12_121191518_121209857
scdrs_N	scdrs_T	0.008333334	0.013333334	0.67807186	12_121234106_121237691
scdrs_N	scdrs_T	0.005	0.005	0.0	12_121298308_121308245
scdrs_N	scdrs_T	0.013333334	0.013333334	0.0	12_121399896_121400041
scdrs_N	scdrs_T	0.036666665	0.018333333	-1.0	12_121593504_121626550
scdrs_N	scdrs_T	0.031666666	0.03	-0.07800257	12_121642677_121648742
scdrs_N	scdrs_T	0.02	0.038333334	0.9385995	12_121672631_121712752
scdrs_N	scdrs_T	0.026666667	0.026666667	0.0	12_121803906_121804180
scdrs_N	scdrs_T	1.7383333	1.6833333	-0.046383888	12_121832584_121839527
scdrs_N	scdrs_T	0.008333334	0.008333334	0.0	12_121863596_121874193
scdrs_N	scdrs_T	0.025	0.036666665	0.5525409	12_121874337_121888731
scdrs_N	scdrs_T	0.01	0.006666667	-0.5849624	12_122003927_122007434
scdrs_N	scdrs_T	0.011666667	0.011666667	0.0	12_122062044_122078722
scdrs_N	scdrs_T	0.013333334	0.011666667	-0.19264509	12_122147347_122167738
scdrs_N	scdrs_T	0.01	0.005	-1.0	12_122203471_122203543
scdrs_N	scdrs_T	0.01	0.0016666667	-2.5849624	12_122266521_122271432
scdrs_N	scdrs_T	0.018333333	0.025	0.44745913	12_122422632_122471600
scdrs_N	scdrs_T	0.013333334	0.008333334	-0.6780719	12_122501073_122501187
scdrs_N	scdrs_T	0.006666667	0.016666668	1.321928	12_122501641_122503458
scdrs_N	scdrs_T	0.023333333	0.026666667	0.19264515	12_122527000_122527246
scdrs_N	scdrs_T	0.013333334	0.018333333	0.4594315	12_122626396_122634130
scdrs_N	scdrs_T	0.026666667	0.026666667	0.0	12_122634673_122687125
scdrs_N	scdrs_T	0.015	0.011666667	-0.36257005	12_122716892_122726076
scdrs_N	scdrs_T	0.02	0.016666668	-0.26303434	12_122730843_122752774
scdrs_N	scdrs_T	0.005	0.006666667	0.41503757	12_122771064_122774327
scdrs_N	scdrs_T	0.025	0.033333335	0.41503757	12_122827528_122834453
scdrs_N	scdrs_T	0.021666666	0.025	0.20645086	12_122862960_122865328
scdrs_N	scdrs_T	0.026666667	0.028333334	0.08746284	12_122896444_122920951
scdrs_N	scdrs_T	0.025	0.035	0.4854268	12_122982913_122983480
scdrs_N	scdrs_T	0.011666667	0.01	-0.2223925	12_123150015_123152320
scdrs_N	scdrs_T	0.015	0.02	0.41503757	12_123272334_123289109
scdrs_N	scdrs_T	0.0033333334	0.006666667	1.0	12_123366113_123383773
scdrs_N	scdrs_T	0.006666667	0.011666667	0.8073549	12_123409358_123410683
scdrs_N	scdrs_T	0.006666667	0.013333334	1.0	12_123436717_123457641
scdrs_N	scdrs_T	0.008333334	0.005	-0.73696566	12_123533718_123575891
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	12_123598577_123602077
scdrs_N	scdrs_T	0.0016666667	0.005	1.5849624	12_123662606_123671113
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_123708403_123712318
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_123761755_123762188
scdrs_N	scdrs_T	0.015	0.008333334	-0.84799683	12_124316024_124324415
scdrs_N	scdrs_T	0.036666665	0.035	-0.06711413	12_124567589_124776856
scdrs_N	scdrs_T	0.033333335	0.048333332	0.5360528	12_124882668_124911604
scdrs_N	scdrs_T	0.01	0.01	0.0	12_124917368_124946825
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_124989122_124993700
scdrs_N	scdrs_T	0.016666668	0.005	-1.7369657	12_125031231_125065379
scdrs_N	scdrs_T	0.0	0.0	0.0	12_125143333_125150058
scdrs_N	scdrs_T	0.005	0.005	0.0	12_125151394_125186836
scdrs_N	scdrs_T	0.013333334	0.015	0.169925	12_125662377_125958688
scdrs_N	scdrs_T	0.0	0.0	0.0	12_125983374_125983702
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126043485_126095992
scdrs_N	scdrs_T	0.0033333334	0.008333334	1.321928	12_126177632_126400792
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126405528_126442481
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126472790_126610034
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126690322_126690479
scdrs_N	scdrs_T	0.01	0.0033333334	-1.5849625	12_126695832_126726270
scdrs_N	scdrs_T	0.026666667	0.021666666	-0.29956028	12_126772411_126869490
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126874690_126874821
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	12_126876232_126915203
scdrs_N	scdrs_T	0.0033333334	0.015	2.169925	12_127060401_127145072
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_127146532_127147149
scdrs_N	scdrs_T	0.14	0.108333334	-0.36994958	12_127150081_127274467
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127284283_127324155
scdrs_N	scdrs_T	0.0033333334	0.006666667	1.0	12_127340072_127598168
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127599715_127631248
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	12_127636467_127793527
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127821183_127881617
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127898639_127915372
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127951552_128023788
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128027166_128086985
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128118132_128118217
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128121952_128187934
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128191389_128267403
scdrs_N	scdrs_T	0.008333334	0.0033333334	-1.3219281	12_128707915_128793191
scdrs_N	scdrs_T	0.008333334	0.0033333334	-1.3219281	12_128823983_128826836
scdrs_N	scdrs_T	0.02	0.03	0.5849625	12_128827579_128853427
scdrs_N	scdrs_T	0.016666668	0.013333334	-0.32192817	12_128984968_129071725
scdrs_N	scdrs_T	0.005	0.005	0.0	12_129903666_130024493
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130045057_130047132
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130048376_130070325
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130072685_130138693
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130140768_130162459
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130165740_130249679
scdrs_N	scdrs_T	0.011666667	0.016666668	0.5145732	12_130266725_130337887
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130372637_130396137
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	12_130716281_130789600
scdrs_N	scdrs_T	0.0016666667	0.0	-inf	12_130839266_130871879
scdrs_N	scdrs_T	0.008333334	0.008333334	0.0	12_130877678_130953907
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131141469_131165011
scdrs_N	scdrs_T	0.011666667	0.006666667	-0.80735487	12_131212931_131296110
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131297972_131347470
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131371059_131447337
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131455436_131469311
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131492951_131621891
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131623203_131647113
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131648121_131662596
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	12_131664704_131711081
scdrs_N	scdrs_T	0.0033333334	0.01	1.5849624	12_131799737_131828393
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_131851783_131857420
scdrs_N	scdrs_T	0.01	0.0033333334	-1.5849625	12_131864538_131894651
scdrs_N	scdrs_T	0.0016666667	0.006666667	2.0	12_131923167_131924736
scdrs_N	scdrs_T	0.005	0.005	0.0	12_131945896_131949920
scdrs_N	scdrs_T	0.0016666667	0.005	1.5849624	12_132081102_132083540
scdrs_N	scdrs_T	0.12166667	0.11833333	-0.04007746	12_132083779_132136594
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132144335_132144448
scdrs_N	scdrs_T	0.0	0.0016666667	inf	12_132152473_132169823
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132170043_132186735
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132189695_132190213
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132190997_132196372
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132329349_132329850
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132331575_132424504
scdrs_N	scdrs_T	0.005	0.006666667	0.41503757	12_132425208_132457160
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132460024_132462242
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	12_132462856_132489551
scdrs_N	scdrs_T	0.0016666667	0.005	1.5849624	12_132585188_132593031
scdrs_N	scdrs_T	0.026666667	0.03	0.169925	12_132593698_132603150
scdrs_N	scdrs_T	0.015	0.015	0.0	12_132610543_132618776
scdrs_N	scdrs_T	0.008333334	0.005	-0.73696566	12_132622386_132623753
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	12_132687365_132687606
scdrs_N	scdrs_T	0.005	0.008333334	0.73696566	12_132722734_132725503
scdrs_N	scdrs_T	0.011666667	0.01	-0.2223925	12_132761888_132768909
scdrs_N	scdrs_T	0.013333334	0.0033333334	-2.0	12_132956306_132986365
scdrs_N	scdrs_T	0.0	0.0	0.0	12_133037222_133037292
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	12_133063304_133079838
scdrs_N	scdrs_T	0.0	0.0	0.0	12_133130473_133130575
scdrs_N	scdrs_T	0.0	0.0	0.0	12_133214831_133218312
scdrs_N	scdrs_T	0.0	0.0	0.0	12_133236095_133275309
scdrs_N	scdrs_T	0.0016666667	0.011666667	2.807355	13_0_18195297
scdrs_N	scdrs_T	0.08833333	0.068333335	-0.37036833	13_18232024_18540497
scdrs_N	scdrs_T	0.0	0.005	inf	13_18550697_18610298
scdrs_N	scdrs_T	0.0	0.005	inf	13_18611675_18672827
scdrs_N	scdrs_T	0.046666667	0.05	0.09953563	13_18676163_18905439
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18907810_18921889
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18923765_19008259
scdrs_N	scdrs_T	0.0	0.0	0.0	13_19012559_19027837
scdrs_N	scdrs_T	0.006666667	0.01	0.5849624	13_19028701_19173770
scdrs_N	scdrs_T	0.038333334	0.03	-0.35363695	13_19181852_19262797
scdrs_N	scdrs_T	0.006666667	0.01	0.5849624	13_19263873_19345049
scdrs_N	scdrs_T	0.036666665	0.02	-0.8744691	13_19346749_19408042
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	13_19409529_19422877
scdrs_N	scdrs_T	0.071666665	0.068333335	-0.0687127	13_19536762_19587118
scdrs_N	scdrs_T	0.015	0.02	0.41503757	13_19588350_19633681
scdrs_N	scdrs_T	0.015	0.013333334	-0.1699249	13_19673459_19674624
scdrs_N	scdrs_T	0.07333333	0.06333333	-0.2115041	13_19783019_19823482
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	13_19863636_19863858
scdrs_N	scdrs_T	0.026666667	0.025	-0.09310941	13_19865048_19958670
scdrs_N	scdrs_T	0.005	0.005	0.0	13_20091829_20102701
scdrs_N	scdrs_T	0.005	0.0	-inf	13_20103230_20138255
scdrs_N	scdrs_T	0.0033333334	0.008333334	1.321928	13_20161049_20181531
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	13_20181942_20187463
scdrs_N	scdrs_T	0.0	0.006666667	inf	13_20193010_20221962
scdrs_N	scdrs_T	0.016666668	0.021666666	0.3785116	13_20232395_20403666
scdrs_N	scdrs_T	0.01	0.011666667	0.22239253	13_20525873_20564708
scdrs_N	scdrs_T	0.0	0.0033333334	inf	13_20567045_20567069
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	13_20691437_20699307
scdrs_N	scdrs_T	0.15166667	0.145	-0.06485123	13_20723098_20728731
scdrs_N	scdrs_T	0.005	0.0033333334	-0.5849624	13_20773958_20777329
scdrs_N	scdrs_T	0.8433333	0.8883333	0.07499824	13_20903048_20973032
scdrs_N	scdrs_T	0.016666668	0.016666668	0.0	13_21061547_21140514
scdrs_N	scdrs_T	0.008333334	0.008333334	0.0	13_21149084_21153595
scdrs_N	scdrs_T	0.013333334	0.0033333334	-2.0	13_21176602_21176645
scdrs_N	scdrs_T	0.015	0.015	0.0	13_21179084_21234568
scdrs_N	scdrs_T	0.015	0.016666668	0.15200317	13_21235204_21303515
scdrs_N	scdrs_T	0.011666667	0.011666667	0.0	13_21348721_21372573
scdrs_N	scdrs_T	0.01	0.011666667	0.22239253	13_21459370_21492691
scdrs_N	scdrs_T	0.12666667	0.14166667	0.16146345	13_21604214_21671383
scdrs_N	scdrs_T	0.01	0.015	0.5849625	13_21704498_21872770
scdrs_N	scdrs_T	0.013333334	0.011666667	-0.19264509	13_21878160_22040975
scdrs_N	scdrs_T	1.3716667	1.3733333	0.0017519549	13_22276524_22894656
scdrs_N	scdrs_T	0.0	0.0	0.0	13_22916369_22918591
scdrs_N	scdrs_T	0.0	0.0	0.0	13_22924602_22931537
scdrs_N	scdrs_T	0.023333333	0.02	-0.2223925	13_22931999_23169835
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23170597_23180952
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23325165_23328826
scdrs_N	scdrs_T	0.0033333334	0.0033333334	0.0	13_23433740_23466571
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23487464_23498796
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	13_23502874_23570370
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	13_23676104_23730189
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23889419_23890525
scdrs_N	scdrs_T	0.08166666	0.095	0.21818022	13_23902655_23979700
scdrs_N	scdrs_T	0.0	0.0	0.0	13_24322535_24331450
scdrs_N	scdrs_T	0.0	0.0	0.0	13_24337121_24420926
