feature	SpaceRanger	stCNASim-afc	STARsolo
AL353152.1	0.0	0.0	0.0
LINC01108	0.0	0.0	0.0
AL080313.2	0.0	0.0	0.0
AL080313.1	0.0	0.0	0.0
AL109914.1	0.0	0.0	0.0
AL138720.1	0.0	0.0	0.0
AL136162.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
JARID2	0.061666667461395264	0.06166666666666667	0.06333333333333334
JARID2-AS1	0.0	0.0	0.0
DTNBP1	0.046666666865348816	0.04666666666666667	0.051666666666666666
LINC02543	0.0	0.0	0.0
MYLIP	0.07833333313465118	0.07833333333333334	0.08833333333333333
GMPR	0.02666666731238365	0.02666666666666667	0.02666666666666667
AL009031.1	0.0	0.0	0.0
ATXN1	0.20333333313465118	0.20333333333333334	0.215
AL137003.1	0.0	0.0	0.0
AL137003.2	0.04833333194255829	0.04833333333333333	0.051666666666666666
STMND1	0.0	0.0	0.0
RBM24	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
CAP2	0.019999999552965164	0.02	0.023333333333333334
FAM8A1	0.6150000095367432	0.615	0.655
NUP153	0.1366666704416275	0.13666666666666666	0.15333333333333332
AL138724.1	0.006666666828095913	0.006666666666666667	0.01
KIF13A	0.2316666692495346	0.23166666666666666	0.23833333333333334
NHLRC1	0.019999999552965164	0.02	0.021666666666666667
TPMT	0.6616666913032532	0.6616666666666666	0.7066666666666667
KDM1B	0.061666667461395264	0.06166666666666667	0.06333333333333334
DEK	0.5199999809265137	0.52	0.5483333333333333
RNF144B	0.14000000059604645	0.14	0.155
MIR548A1HG	0.0	0.0	0.0
AL357052.1	0.0	0.0	0.0
AL022068.1	0.004999999888241291	0.005	0.005
ID4	0.03500000014901161	0.035	0.03666666666666667
MBOAT1	0.0	0.0	0.0
AL158198.1	0.0	0.0	0.0
E2F3	0.05000000074505806	0.05	0.05333333333333334
CDKAL1	0.054999999701976776	0.055	0.056666666666666664
AL513188.1	0.0	0.0	0.0
AL031767.1	0.0	0.0	0.0
LINC00581	0.0	0.0	0.0
AL512380.1	0.0	0.0	0.0
AL512380.2	0.0	0.0	0.0
SOX4	0.1316666603088379	0.13166666666666665	0.14333333333333334
CASC15	0.0	0.0	0.0
NBAT1	0.0	0.0	0.0
AL359694.2	0.0	0.0	0.0
PRL	0.0	0.0	0.0
HDGFL1	0.0	0.0	0.0
AL033539.1	0.0	0.0	0.0
AL035401.1	0.0	0.0	0.0
AL139231.1	0.0	0.0	0.0
NRSN1	0.0	0.0	0.0
DCDC2	0.036666665226221085	0.03666666666666667	0.03833333333333333
KAAG1	0.0	0.0	0.0
MRS2	0.10333333164453506	0.10333333333333333	0.11
GPLD1	0.1850000023841858	0.185	0.19166666666666668
ALDH5A1	1.0366666316986084	1.0366666666666666	1.145
KIAA0319	0.0	0.0	0.0
TDP2	0.2683333456516266	0.2683333333333333	0.28
ACOT13	0.6466666460037231	0.6466666666666666	0.6883333333333334
AL031775.1	0.021666666492819786	0.021666666666666667	0.021666666666666667
C6orf62	0.7916666865348816	0.7916666666666666	0.83
AL031775.2	0.009999999776482582	0.01	0.01
AL133264.2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
GMNN	0.09000000357627869	0.09	0.09666666666666666
ARMH2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL512428.1	0.0	0.0	0.0
RIPOR2	0.07333333045244217	0.07333333333333333	0.08166666666666667
AL133268.3	0.0	0.0	0.0
AL133268.2	0.0	0.0	0.0
CARMIL1	0.03500000014901161	0.035	0.03666666666666667
SCGN	0.006666666828095913	0.006666666666666667	0.006666666666666667
HIST1H2AA	0.0	0.0	0.0
HIST1H2BA	0.0	0.0	0.0
SLC17A4	0.21666666865348816	0.21666666666666667	0.22666666666666666
SLC17A1	0.054999999701976776	0.055	0.056666666666666664
SLC17A3	0.2783333361148834	0.2783333333333333	0.295
SLC17A2	0.6183333396911621	0.6183333333333333	0.655
TRIM38	0.2433333396911621	0.24333333333333335	0.25833333333333336
U91328.2	0.0	0.0	0.0
U91328.1	0.006666666828095913	0.006666666666666667	0.006666666666666667
U91328.3	0.0	0.0	0.0
HIST1H1A	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HIST1H3A	0.0	0.0	0.0
HIST1H4A	0.0	0.0	0.0
HIST1H4B	0.0	0.0	0.0
HIST1H3B	0.0	0.0	0.0
HIST1H2AB	0.0	0.0	0.0
HIST1H2BB	0.0	0.0	0.0
HIST1H3C	0.0	0.0	0.0
HIST1H1C	0.12333333492279053	0.12333333333333334	0.12833333333333333
HFE	0.08833333104848862	0.08833333333333333	0.1
HIST1H4C	0.014999999664723873	0.015	0.015
HIST1H1T	0.0	0.0	0.0
HIST1H2BC	0.02666666731238365	0.02666666666666667	0.03166666666666667
HIST1H2AC	0.3616666793823242	0.3616666666666667	0.38333333333333336
HIST1H1E	0.006666666828095913	0.006666666666666667	0.006666666666666667
HIST1H2BD	0.1733333319425583	0.17333333333333334	0.18166666666666667
AL353759.1	0.0	0.0	0.0
HIST1H2BE	0.008333333767950535	0.008333333333333333	0.008333333333333333
HIST1H4D	0.0	0.0	0.0
AL031777.3	0.0	0.0	0.0
HIST1H3D	0.0	0.0	0.0
HIST1H2AD	0.0	0.0	0.0
HIST1H2BF	0.0	0.0	0.0
HIST1H4E	0.0	0.0	0.0
HIST1H2BG	0.004999999888241291	0.005	0.005
HIST1H2AE	0.009999999776482582	0.01	0.01
HIST1H3E	0.008333333767950535	0.008333333333333333	0.008333333333333333
HIST1H1D	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HIST1H4F	0.0	0.0	0.0
HIST1H4G	0.0	0.0	0.0
HIST1H3F	0.0	0.0	0.0
HIST1H2BH	0.0	0.0	0.0
HIST1H3G	0.0	0.0	0.0
HIST1H2BI	0.0	0.0	0.0
HIST1H4H	0.006666666828095913	0.006666666666666667	0.006666666666666667
BTN3A2	0.19333332777023315	0.19333333333333333	0.205
BTN2A2	0.06499999761581421	0.065	0.06666666666666667
BTN3A1	0.10999999940395355	0.11	0.12
BTN3A3	0.15833333134651184	0.15833333333333333	0.17333333333333334
BTN2A1	0.10000000149011612	0.1	0.10666666666666667
BTN1A1	0.0	0.0	0.0
HCG11	0.018333332613110542	0.018333333333333333	0.018333333333333333
HMGN4	0.0	0.0	0.0
AL121936.1	0.0	0.0	0.0
ABT1	0.15000000596046448	0.15	0.155
AL513548.3	0.0	0.0	0.0
ZNF322	0.036666665226221085	0.03666666666666667	0.03833333333333333
AL513548.1	0.08666666597127914	0.08666666666666667	0.09666666666666666
LINC00240	0.03333333507180214	0.03333333333333333	0.035
AL133255.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL021807.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
HIST1H2BJ	0.009999999776482582	0.01	0.01
HIST1H2AG	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
HIST1H4I	0.0	0.0	0.0
HIST1H2BK	0.0	0.0	0.0
HIST1H2AH	0.0	0.0	0.0
PRSS16	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
POM121L2	0.0	0.0	0.0
ZNF391	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
AL031118.1	0.0	0.0	0.0
ZNF184	0.008333333767950535	0.008333333333333333	0.008333333333333333
AL009179.1	0.0	0.0	0.0
HIST1H2BL	0.0	0.0	0.0
HIST1H2AI	0.0	0.0	0.0
HIST1H3H	0.006666666828095913	0.006666666666666667	0.006666666666666667
HIST1H2AJ	0.0	0.0	0.0
HIST1H2BM	0.0	0.0	0.0
HIST1H4J	0.028333334252238274	0.028333333333333332	0.03166666666666667
HIST1H4K	0.0	0.0	0.0
HIST1H2BN	0.014999999664723873	0.015	0.013333333333333334
HIST1H2AK	0.0	0.0	0.0
HIST1H2AL	0.0	0.0	0.0
HIST1H1B	0.0	0.0	0.0
HIST1H3I	0.0	0.0	0.0
HIST1H4L	0.0	0.0	0.0
HIST1H3J	0.0	0.0	0.0
HIST1H2AM	0.0	0.0	0.0
HIST1H2BO	0.0	0.0	0.0
OR2B2	0.0	0.0	0.0
OR2B6	0.0	0.0	0.0
AL121944.1	0.05666666850447655	0.056666666666666664	0.058333333333333334
ZNF165	0.006666666828095913	0.006666666666666667	0.006666666666666667
ZSCAN16-AS1	0.5483333468437195	0.5483333333333333	0.58
ZSCAN16	0.023333333432674408	0.023333333333333334	0.023333333333333334
AL358933.1	0.0	0.0	0.0
ZKSCAN8	0.0949999988079071	0.095	0.10666666666666667
ZSCAN9	0.028333334252238274	0.028333333333333332	0.03
ZKSCAN4	0.008333333767950535	0.008333333333333333	0.011666666666666667
NKAPL	0.009999999776482582	0.01	0.01
ZSCAN26	0.03500000014901161	0.035	0.035
AL021997.3	0.0	0.0	0.0
PGBD1	0.021666666492819786	0.021666666666666667	0.021666666666666667
ZSCAN31	0.05833333358168602	0.058333333333333334	0.06166666666666667
ZKSCAN3	0.028333334252238274	0.028333333333333332	0.03
ZSCAN12	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
ZSCAN23	0.0	0.0	0.0
GPX6	0.0	0.0	0.0
GPX5	0.0	0.0	0.0
ZBED9	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AL049543.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
LINC00533	0.0	0.0	0.0
AL662890.1	0.0	0.0	0.0
LINC01623	0.0	0.0	0.0
HCG14	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TRIM27	0.4533333480358124	0.4533333333333333	0.4816666666666667
LINC01556	0.0	0.0	0.0
HCG15	0.0	0.0	0.0
AL662791.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZNF311	0.008333333767950535	0.008333333333333333	0.01
AL662791.2	0.0	0.0	0.0
OR2W1	0.0	0.0	0.0
OR2B3	0.0	0.0	0.0
OR2J1	0.0	0.0	0.0
OR2J3	0.0	0.0	0.0
AL645937.2	0.0	0.0	0.0
AL645937.4	0.0	0.0	0.0016666666666666668
OR2J2	0.0	0.0	0.0
OR14J1	0.0	0.0	0.0
OR5V1	0.0	0.0	0.0
OR12D3	0.0	0.0	0.0
OR12D2	0.0	0.0	0.0
OR11A1	0.0	0.0	0.0
OR10C1	0.0	0.0	0.0
OR2H1	0.0	0.0	0.0
MAS1L	0.0	0.0	0.0
AL662860.1	0.0	0.0	0.0
LINC01015	0.0	0.0	0.0
OR2I1P	0.0	0.0	0.0
UBD	0.046666666865348816	0.04666666666666667	0.05
GABBR1	0.06499999761581421	0.065	0.075
OR2H2	0.0	0.0	0.0
MOG	0.0	0.0	0.0
ZFP57	0.0	0.0	0.0
HLA-F	0.7833333611488342	0.7833333333333333	0.825
AL645939.4	0.0	0.0	0.0
HLA-G	0.0	0.0	0.0016666666666666668
AL645929.2	0.0	0.0	0.0
HLA-A	4.0966668128967285	4.096666666666667	4.365
HCG9	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZNRD1	0.0949999988079071	0.095	0.1
PPP1R11	0.1366666704416275	0.13666666666666666	0.14333333333333334
RNF39	0.0	0.0	0.0
TRIM31	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
TRIM31-AS1	0.0	0.0	0.0
TRIM40	0.0	0.0	0.0
TRIM10	0.01666666753590107	0.016666666666666666	0.016666666666666666
TRIM15	0.1316666603088379	0.13166666666666665	0.13666666666666666
TRIM26	0.41333332657814026	0.41333333333333333	0.45666666666666667
HCG17	0.0033333334140479565	0.0033333333333333335	0.005
HCG18	0.06499999761581421	0.065	0.065
TRIM39	0.061666667461395264	0.06166666666666667	0.07333333333333333
TRIM39-RPP21	0.0	0.0	0.0
RPP21	0.03166666626930237	0.03166666666666667	0.03333333333333333
HLA-E	6.776666641235352	6.776666666666666	7.293333333333333
LINC02569	0.0	0.0	0.0
GNL1	0.28833332657814026	0.28833333333333333	0.30333333333333334
PRR3	0.05166666582226753	0.051666666666666666	0.055
ABCF1	0.3466666638851166	0.3466666666666667	0.36833333333333335
PPP1R10	0.35333332419395447	0.35333333333333333	0.36333333333333334
MRPS18B	0.6066666841506958	0.6066666666666667	0.6533333333333333
ATAT1	0.03999999910593033	0.04	0.05
C6orf136	0.10833333432674408	0.10833333333333334	0.11333333333333333
DHX16	0.1850000023841858	0.185	0.20333333333333334
PPP1R18	0.1483333259820938	0.14833333333333334	0.155
NRM	0.0416666679084301	0.041666666666666664	0.04666666666666667
MDC1	0.07500000298023224	0.075	0.08
MDC1-AS1	0.0	0.0	0.0
TUBB	2.0	2.0	2.111666666666667
AL662797.1	0.0	0.0	0.0
FLOT1	0.45500001311302185	0.455	0.49666666666666665
IER3-AS1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
IER3	0.5	0.5	0.535
HCG20	0.0	0.0	0.0
LINC00243	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
LINC02570	0.0	0.0	0.0
DDR1-DT	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
DDR1	0.02666666731238365	0.02666666666666667	0.035
GTF2H4	0.0	0.0	0.0016666666666666668
VARS2	0.4333333373069763	0.43333333333333335	0.47333333333333333
SFTA2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
MUCL3	0.0	0.0	0.0
HCG21	0.0	0.0	0.0
MUC21	0.0	0.0	0.0
MUC22	0.0	0.0	0.0
HCG22	0.0	0.0	0.0
C6orf15	0.0	0.0	0.0
PSORS1C1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
CDSN	0.0	0.0	0.0
PSORS1C2	0.0	0.0	0.0
CCHCR1	0.125	0.125	0.13333333333333333
TCF19	0.013333333656191826	0.013333333333333334	0.013333333333333334
POU5F1	0.019999999552965164	0.02	0.021666666666666667
AL662844.4	0.023333333432674408	0.023333333333333334	0.025
HCG27	0.009999999776482582	0.01	0.01
AL662844.3	0.0	0.0	0.0
HLA-C	4.478333473205566	4.4783333333333335	4.863333333333333
HLA-B	11.056666374206543	11.028333333333334	11.885
LINC02571	0.0	0.0	0.0
AL645933.2	0.0	0.0	0.0016666666666666668
MICA	0.06666667014360428	0.06666666666666667	0.07
LINC01149	0.0	0.0	0.0
MICB	0.019999999552965164	0.02	0.025
MCCD1	0.0	0.0	0.0
DDX39B	0.05666666850447655	0.056666666666666664	0.06166666666666667
ATP6V1G2-DDX39B	0.0	0.0	0.0
DDX39B-AS1	0.0	0.0	0.0
ATP6V1G2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
NFKBIL1	0.08500000089406967	0.085	0.085
LTA	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
TNF	0.019999999552965164	0.02	0.021666666666666667
LTB	0.1850000023841858	0.185	0.21166666666666667
LST1	0.33500000834465027	0.335	0.36
NCR3	0.02666666731238365	0.02666666666666667	0.02666666666666667
AIF1	0.5333333611488342	0.5333333333333333	0.555
PRRC2A	0.4216666519641876	0.4216666666666667	0.445
BAG6	0.9116666913032532	0.9116666666666666	0.9866666666666667
APOM	3.0416667461395264	3.0416666666666665	3.26
C6orf47	0.07833333313465118	0.07833333333333334	0.08166666666666667
C6orf47-AS1	0.0	0.0	0.0
GPANK1	0.13500000536441803	0.135	0.14666666666666667
CSNK2B	0.8933333158493042	0.8933333333333333	0.9616666666666667
AL662899.2	0.0	0.0	0.0
LY6G5B	0.0	0.0	0.0
LY6G5C	0.01666666753590107	0.016666666666666666	0.018333333333333333
ABHD16A	0.028333334252238274	0.028333333333333332	0.03833333333333333
AL662899.1	0.0	0.0	0.0
LY6G6F	0.0	0.0	0.0
LY6G6F-LY6G6D	0.0	0.0	0.0
LY6G6E	0.0	0.0	0.0
LY6G6D	0.0	0.0	0.0
MPIG6B	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
LY6G6C	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
DDAH2	0.2516666650772095	0.25166666666666665	0.275
CLIC1	0.5183333158493042	0.5183333333333333	0.5383333333333333
MSH5	0.0	0.0	0.0
MSH5-SAPCD1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SAPCD1	0.0	0.0	0.0
SAPCD1-AS1	0.004999999888241291	0.005	0.005
VWA7	0.0	0.0	0.0
VARS	0.2800000011920929	0.28	0.29333333333333333
LSM2	0.16500000655651093	0.165	0.18166666666666667
HSPA1L	0.013333333656191826	0.013333333333333334	0.013333333333333334
HSPA1A	1.3216667175292969	1.3216666666666668	1.4216666666666666
HSPA1B	0.5450000166893005	0.545	0.565
C6orf48	0.2266666740179062	0.22666666666666666	0.24166666666666667
NEU1	0.30666667222976685	0.30666666666666664	0.33666666666666667
SLC44A4	0.0	0.0	0.0
EHMT2-AS1	0.0	0.0	0.0
EHMT2	0.10999999940395355	0.11	0.115
C2	3.7750000953674316	3.775	4.038333333333333
ZBTB12	0.0	0.0	0.0
AL645922.1	0.0	0.0	0.0
C2-AS1	0.0	0.0	0.0
CFB	4.361666679382324	4.361666666666666	4.838333333333333
NELFE	0.4000000059604645	0.4	0.43
SKIV2L	0.21833333373069763	0.21833333333333332	0.23666666666666666
DXO	0.13833333551883698	0.13833333333333334	0.15
STK19	0.09833333641290665	0.09833333333333333	0.10666666666666667
C4A	0.013333333656191826	0.013333333333333334	0.006666666666666667
C4A-AS1	0.0	0.0	0.0
C4B	0.009999999776482582	0.01	0.0016666666666666668
C4B-AS1	0.0	0.0	0.0
CYP21A2	0.09166666865348816	0.09166666666666666	0.09833333333333333
TNXB	0.46166667342185974	0.46166666666666667	0.49666666666666665
ATF6B	0.10333333164453506	0.10333333333333333	0.10333333333333333
FKBPL	0.028333334252238274	0.028333333333333332	0.03333333333333333
PRRT1	0.011666666716337204	0.011666666666666667	0.013333333333333334
AL662884.4	0.006666666828095913	0.006666666666666667	0.006666666666666667
PPT2	0.07333333045244217	0.07333333333333333	0.07333333333333333
PPT2-EGFL8	0.0016666667070239782	0.0016666666666666668	0.005
EGFL8	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AGPAT1	0.2133333384990692	0.21333333333333335	0.22333333333333333
RNF5	0.503333330154419	0.5016666666666667	0.54
AGER	0.04833333194255829	0.04833333333333333	0.05333333333333334
PBX2	0.10999999940395355	0.11	0.10833333333333334
GPSM3	0.12666666507720947	0.12666666666666668	0.13166666666666665
NOTCH4	0.13500000536441803	0.135	0.14333333333333334
AL662796.1	0.0	0.0	0.0
C6orf10	0.0	0.0	0.0
BTNL2	0.0	0.0	0.0
HLA-DRA	6.543333530426025	6.543333333333333	7.17
HLA-DRB5	0.09000000357627869	0.09	0.10333333333333333
HLA-DRB1	1.0499999523162842	1.05	1.16
HLA-DQA1	0.2316666692495346	0.23166666666666666	0.2833333333333333
HLA-DQB1	0.35499998927116394	0.3466666666666667	0.38
HLA-DQB1-AS1	0.0	0.0	0.0
HLA-DQA2	0.0533333346247673	0.05333333333333334	0.055
HLA-DQB2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HLA-DOB	0.014999999664723873	0.015	0.015
AL669918.1	0.0	0.0	0.0
TAP2	0.16833333671092987	0.16	0.18666666666666668
PSMB8	0.49166667461395264	0.49166666666666664	0.5166666666666667
PSMB8-AS1	0.07666666805744171	0.07666666666666666	0.09333333333333334
PSMB9	0.2633333206176758	0.2633333333333333	0.28833333333333333
TAP1	0.2750000059604645	0.275	0.29
HLA-DMB	0.30666667222976685	0.30666666666666664	0.32666666666666666
AL645941.2	0.0	0.0	0.0
HLA-DMA	0.3449999988079071	0.345	0.385
BRD2	0.41499999165534973	0.415	0.43666666666666665
AL645941.3	0.0	0.0	0.0
HLA-DOA	0.10000000149011612	0.1	0.11
HLA-DPA1	0.5699999928474426	0.57	0.6016666666666667
HLA-DPB1	1.0383332967758179	1.0383333333333333	1.12
HCG24	0.0	0.0	0.0
COL11A2	0.019999999552965164	0.02	0.02
RXRB	0.3266666531562805	0.32666666666666666	0.37666666666666665
SLC39A7	0.5883333086967468	0.5883333333333334	0.6633333333333333
HSD17B8	0.5099999904632568	0.51	0.56
RING1	0.5833333134651184	0.5833333333333334	0.6383333333333333
AL645940.1	0.006666666828095913	0.006666666666666667	0.006666666666666667
HCG25	0.0	0.0	0.0
VPS52	0.12833333015441895	0.12833333333333333	0.13833333333333334
RPS18	7.9066667556762695	7.906666666666666	8.311666666666667
B3GALT4	0.02500000037252903	0.025	0.028333333333333332
WDR46	0.273333340883255	0.2733333333333333	0.28833333333333333
PFDN6	0.2266666740179062	0.22666666666666666	0.23833333333333334
RGL2	0.23999999463558197	0.24	0.26
TAPBP	2.1716666221618652	2.1683333333333334	2.32
ZBTB22	0.05000000074505806	0.05	0.05
DAXX	0.13333334028720856	0.13333333333333333	0.14
AL662820.1	0.0	0.0	0.0
KIFC1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
PHF1	0.21166667342185974	0.21166666666666667	0.22666666666666666
CUTA	1.5416666269302368	1.5416666666666667	1.69
SYNGAP1	0.02500000037252903	0.025	0.03
SYNGAP1-AS1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZBTB9	0.004999999888241291	0.005	0.005
BAK1	0.08666666597127914	0.08666666666666667	0.09333333333333334
LINC00336	0.0	0.0	0.0
ITPR3	0.023333333432674408	0.023333333333333334	0.02666666666666667
UQCC2	0.4183333218097687	0.41833333333333333	0.44666666666666666
IP6K3	0.038333334028720856	0.03833333333333333	0.043333333333333335
LEMD2	0.15333333611488342	0.15333333333333332	0.16166666666666665
MLN	0.0	0.0	0.0
LINC01016	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AL138889.1	0.0016666667070239782	0.0016666666666666668	0.0
GRM4	0.0	0.0	0.0
HMGA1	0.13833333551883698	0.13833333333333334	0.15166666666666667
SMIM29	0.08500000089406967	0.085	0.095
NUDT3	0.16333332657814026	0.16333333333333333	0.175
RPS10-NUDT3	0.0	0.0	0.0
RPS10	3.0366666316986084	3.0366666666666666	3.203333333333333
PACSIN1	0.0	0.0	0.0
SPDEF	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
C6orf106	0.7316666841506958	0.7316666666666667	0.7983333333333333
AL451165.2	0.061666667461395264	0.06166666666666667	0.06333333333333334
SNRPC	0.5899999737739563	0.59	0.625
UHRF1BP1	0.07666666805744171	0.07666666666666666	0.07666666666666666
TAF11	0.21833333373069763	0.21833333333333332	0.245
ANKS1A	0.18000000715255737	0.18	0.2
TCP11	0.0	0.0	0.0
SCUBE3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
Z97832.2	0.004999999888241291	0.005	0.005
ZNF76	0.09000000357627869	0.09	0.1
DEF6	0.10000000149011612	0.1	0.105
PPARD	0.046666666865348816	0.04666666666666667	0.04833333333333333
FANCE	0.013333333656191826	0.013333333333333334	0.016666666666666666
RPL10A	3.7316665649414062	3.7316666666666665	3.965
TEAD3	0.08666666597127914	0.08666666666666667	0.09
TULP1	0.0	0.0	0.0
AL033519.3	0.0	0.0	0.0
FKBP5	0.5583333373069763	0.5566666666666666	0.605
AL157823.2	0.0	0.0	0.0
ARMC12	0.008333333767950535	0.008333333333333333	0.008333333333333333
CLPSL2	0.0	0.0	0.0
CLPSL1	0.0	0.0	0.0
CLPS	0.0	0.0	0.0
LHFPL5	0.0	0.0	0.0
SRPK1	0.09000000357627869	0.09	0.09166666666666666
SLC26A8	0.0	0.0	0.0
MAPK14	0.3583333194255829	0.35833333333333334	0.39
MAPK13	0.021666666492819786	0.021666666666666667	0.023333333333333334
Z84485.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
BRPF3	0.1850000023841858	0.185	0.2
PNPLA1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
C6orf222	0.0	0.0	0.0
ETV7	0.009999999776482582	0.01	0.01
Z84484.1	0.0	0.0	0.0
PXT1	0.0	0.0	0.0
KCTD20	0.2616666555404663	0.26166666666666666	0.2833333333333333
STK38	0.12999999523162842	0.13	0.145
SRSF3	1.1366666555404663	1.1366666666666667	1.2233333333333334
PANDAR	0.0	0.0	0.0
CDKN1A	1.034999966621399	1.035	1.1383333333333334
RAB44	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
CPNE5	0.006666666828095913	0.006666666666666667	0.006666666666666667
PPIL1	0.06666667014360428	0.06666666666666667	0.07166666666666667
C6orf89	0.3916666805744171	0.39166666666666666	0.4166666666666667
AL122034.1	0.0	0.0	0.0
PI16	0.004999999888241291	0.005	0.005
MTCH1	0.550000011920929	0.55	0.61
FGD2	0.05166666582226753	0.051666666666666666	0.05333333333333334
PIM1	0.2150000035762787	0.215	0.22333333333333333
TMEM217	0.009999999776482582	0.01	0.011666666666666667
TBC1D22B	0.05666666850447655	0.056666666666666664	0.07333333333333333
RNF8	0.08166666328907013	0.08166666666666667	0.08833333333333333
CMTR1	0.10833333432674408	0.10833333333333334	0.115
CCDC167	0.3683333396911621	0.36833333333333335	0.39166666666666666
LINC02520	0.0	0.0	0.0
AL353597.1	0.0	0.0	0.0
MDGA1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL121574.1	0.0	0.0	0.0
ZFAND3	0.2616666555404663	0.26166666666666666	0.28
BTBD9	0.05666666850447655	0.056666666666666664	0.05333333333333334
BTBD9-AS1	0.0	0.0	0.0
GLO1	0.6133333444595337	0.6133333333333333	0.6316666666666667
AL391415.1	0.0	0.0	0.0
DNAH8	0.0	0.0	0.0
AL034345.2	0.0	0.0	0.0
GLP1R	0.0	0.0	0.0
SAYSD1	0.07666666805744171	0.07666666666666666	0.08166666666666667
KCNK5	0.16833333671092987	0.16833333333333333	0.18
KCNK17	0.0533333346247673	0.05333333333333334	0.06
KCNK16	0.0	0.0	0.0
KIF6	0.004999999888241291	0.005	0.005
DAAM2	0.06333333253860474	0.06333333333333334	0.06666666666666667
AL590999.1	0.02500000037252903	0.025	0.025
