feature	cs_N	rs_N	cs_T	rs_T
VAX1	0.0	0.0	0.0	0.0
MIR3663HG	0.0	0.0	0.0	0.0
KCNK18	0.0	0.0	0.0	0.0
AL731557.1	0.0	0.0	0.0	0.0
SLC18A2	0.0	0.0	0.0	0.0
AL391988.1	0.013333333333333334	0.013333333333333334	0.025	0.025
PDZD8	0.13333333333333333	0.13333333333333333	0.13333333333333333	0.13333333333333333
AC005871.2	0.0	0.0	0.0	0.0
EMX2OS	0.0	0.0	0.0	0.0
EMX2	0.0	0.0	0.0	0.0
AC005871.1	0.0	0.0	0.0	0.0
AL139121.1	0.0	0.0	0.0	0.0
AL513324.1	0.0	0.0	0.0	0.0
RAB11FIP2	0.07333333333333333	0.07333333333333333	0.06166666666666667	0.06166666666666667
AC022395.1	0.0	0.0	0.0	0.0
CASC2	0.015	0.015	0.008333333333333333	0.008333333333333333
FAM204A	0.17833333333333334	0.17833333333333334	0.16666666666666666	0.16666666666666666
LINC00867	0.0	0.0	0.0	0.0
PRLHR	0.0	0.0	0.0	0.0
CACUL1	0.21666666666666667	0.21666666666666667	0.22166666666666668	0.22166666666666668
AL157788.1	0.0	0.0	0.0	0.0
NANOS1	0.0	0.0	0.0	0.0
EIF3A	0.995	0.995	0.9183333333333333	0.9183333333333333
FAM45A	0.26666666666666666	0.26666666666666666	0.23	0.23
SFXN4	0.15833333333333333	0.15833333333333333	0.175	0.175
PRDX3	1.7366666666666666	1.7366666666666666	1.7033333333333334	1.7033333333333334
GRK5	0.07166666666666667	0.07166666666666667	0.08166666666666667	0.08166666666666667
AL583824.1	0.0	0.0	0.0	0.0
RGS10	0.06333333333333334	0.06333333333333334	0.07666666666666666	0.07666666666666666
TIAL1	0.4083333333333333	0.4083333333333333	0.43	0.43
BAG3	0.08	0.08	0.09	0.09
INPP5F	0.005	0.005	0.016666666666666666	0.016666666666666666
MCMBP	0.16166666666666665	0.16166666666666665	0.14333333333333334	0.14333333333333334
SEC23IP	0.12666666666666668	0.12666666666666668	0.13833333333333334	0.13833333333333334
PLPP4	0.02	0.02	0.015	0.015
LINC01561	0.0	0.0	0.0	0.0
WDR11-AS1	0.0	0.0	0.0	0.0
WDR11	0.23	0.23	0.265	0.265
AC010998.2	0.0	0.0	0.0	0.0
AC010998.1	0.0	0.0	0.0	0.0
AC010998.3	0.0	0.0	0.0	0.0
LINC01153	0.0	0.0	0.0	0.0
FGFR2	0.395	0.395	0.39	0.39
AC009988.1	0.0	0.0	0.0	0.0
AC025947.1	0.0	0.0	0.0	0.0
ATE1	0.24166666666666667	0.24166666666666667	0.31666666666666665	0.31666666666666665
AL731566.2	0.0	0.0	0.0	0.0
NSMCE4A	0.2966666666666667	0.2966666666666667	0.27166666666666667	0.27166666666666667
AL731566.1	0.0	0.0	0.0	0.0
TACC2	0.1	0.1	0.10166666666666667	0.10166666666666667
BTBD16	0.035	0.035	0.02	0.02
PLEKHA1	0.2866666666666667	0.2866666666666667	0.29833333333333334	0.29833333333333334
ARMS2	0.0	0.0	0.0	0.0
HTRA1	0.8583333333333333	0.8583333333333333	0.815	0.815
DMBT1	0.0	0.0	0.0	0.0
C10orf120	0.0	0.0	0.0	0.0
CUZD1	0.0	0.0	0.0	0.0
FAM24B	0.006666666666666667	0.006666666666666667	0.008333333333333333	0.008333333333333333
FAM24A	0.0	0.0	0.0	0.0
C10orf88	0.058333333333333334	0.058333333333333334	0.035	0.035
PSTK	0.03333333333333333	0.03333333333333333	0.03666666666666667	0.03666666666666667
IKZF5	0.10666666666666667	0.10666666666666667	0.12	0.12
ACADSB	2.9716666666666667	2.9716666666666667	3.111666666666667	3.111666666666667
HMX3	0.0	0.0	0.0	0.0
HMX2	0.0	0.0	0.0	0.0
BUB3	0.3016666666666667	0.3016666666666667	0.305	0.305
AL160290.2	0.0	0.0	0.0	0.0
AL160290.1	0.0	0.0	0.0	0.0
AL357127.1	0.0	0.0	0.0	0.0
GPR26	0.0	0.0	0.0	0.0
CPXM2	0.013333333333333334	0.013333333333333334	0.02666666666666667	0.02666666666666667
AC009987.1	0.0	0.0	0.0	0.0
CHST15	0.14666666666666667	0.14666666666666667	0.14166666666666666	0.14166666666666666
OAT	0.6266666666666667	0.6266666666666667	0.515	0.515
NKX1-2	0.0	0.0	0.0	0.0
LHPP	0.315	0.315	0.30833333333333335	0.30833333333333335
AC068896.1	0.0	0.0	0.0	0.0
FAM53B	0.06333333333333334	0.06333333333333334	0.07833333333333334	0.07833333333333334
AL513190.1	0.0	0.0	0.0	0.0
FAM53B-AS1	0.0	0.0	0.0	0.0
EEF1AKMT2	0.11666666666666667	0.11666666666666667	0.11	0.11
ABRAXAS2	0.07666666666666666	0.07666666666666666	0.07	0.07
ZRANB1	0.2783333333333333	0.2783333333333333	0.295	0.295
AL731577.1	0.0	0.0	0.0	0.0
CTBP2	0.11833333333333333	0.11833333333333333	0.09833333333333333	0.09833333333333333
AL731571.1	0.005	0.005	0.01	0.01
AL157888.1	0.0	0.0	0.0	0.0
TEX36-AS1	0.0	0.0	0.0	0.0
TEX36	0.0	0.0	0.0	0.0
AL158835.1	0.0	0.0	0.0	0.0
AL158835.4	0.0	0.0	0.0	0.0
EDRF1	0.055	0.055	0.056666666666666664	0.056666666666666664
EDRF1-AS1	0.0	0.0	0.0	0.0
MMP21	0.0	0.0	0.0	0.0
UROS	0.45666666666666667	0.45666666666666667	0.425	0.425
BCCIP	0.23	0.23	0.23	0.23
DHX32	0.105	0.105	0.075	0.075
FANK1	0.0	0.0	0.0	0.0
FANK1-AS1	0.0	0.0	0.0	0.0
ADAM12	0.005	0.005	0.011666666666666667	0.011666666666666667
LINC00601	0.0	0.0	0.0	0.0
C10orf90	0.0	0.0	0.0	0.0
DOCK1	0.11	0.11	0.11833333333333333	0.11833333333333333
AL359094.1	0.0	0.0	0.0	0.0
AL359094.2	0.0	0.0	0.0	0.0
FAM196A	0.0	0.0	0.0	0.0
NPS	0.0	0.0	0.0	0.0
FOXI2	0.0	0.0	0.0	0.0
CLRN3	0.485	0.485	0.51	0.51
PTPRE	0.07333333333333333	0.07333333333333333	0.06833333333333333	0.06833333333333333
AL158166.2	0.0	0.0	0.0	0.0
MKI67	0.0	0.0	0.0	0.0
AL390763.2	0.0	0.0	0.0	0.0
AL390763.1	0.0	0.0	0.0	0.0
AL355537.1	0.0	0.0	0.0	0.0
AL355537.2	0.0	0.0	0.0	0.0
AL391869.1	0.0	0.0	0.0	0.0
MGMT	1.8583333333333334	1.8583333333333334	1.805	1.805
AL157832.2	0.0	0.0	0.0	0.0
AL157832.1	0.0	0.0	0.0	0.0
AL157832.3	0.0	0.0	0.0	0.0
EBF3	0.0	0.0	0.0	0.0
AL354950.2	0.0	0.0	0.0	0.0
